,종목코드,종목명,현재가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,시가총액비중,상장주식수
1411,82800,루미마이크로,"1,895",,0,"1,885","1,955","1,815","2,750,247","5,193,152,870","141,102,317,770",0.01,"74,460,326"
1412,82850,우리이티아이,"1,090",,3.3,"1,060","1,100","1,015","121,762","130,110,090","45,255,296,890",0,"41,518,621"
1413,82920,비츠로셀,"10,500",,-1.4,"10,650","10,650","10,450","54,210","570,047,700","226,161,096,000",0.01,"21,539,152"
1414,83310,엘오티베큠,"9,260",,-0.1,"9,190","9,460","9,170","69,747","648,431,700","122,771,450,560",0.01,"13,258,256"
1415,83370,동북아12호,"5,010",,0,0,0,0,0,0,"7,944,156,600",0,"1,585,660"
1416,83380,동북아13호,"5,040",,0,"5,040","5,040","5,040",20,"100,800","7,991,726,400",0,"1,585,660"
1417,83420,그린케미칼,"3,545",,0.4,"3,535","3,550","3,525","6,693","23,654,775","70,900,000,000",0,"20,000,000"
1418,83450,GST,"7,970",,4.5,"7,610","8,070","7,550","327,543","2,588,783,150","74,262,427,650",0,"9,317,745"
1419,83470,KJ프리텍,387,,0,0,0,0,0,0,"9,560,730,123",0,"24,704,729"
1420,83500,에프엔에스테크,"9,090",,1.1,"8,940","9,180","8,800","211,757","1,904,569,620","63,770,758,650",0,"7,015,485"
1421,83550,케이엠,"10,250",,2.5,"9,960","10,250","9,790","237,520","2,395,190,540","102,544,720,750",0.01,"10,004,363"
1422,83640,인콘,"1,185",,-0.4,"1,185","1,195","1,175","1,650,862","1,954,093,510","158,424,258,045",0.01,"133,691,357"
1423,83650,비에이치아이,"3,105",,-1.3,"3,110","3,140","3,050","44,490","137,783,230","80,730,000,000",0,"26,000,000"
1424,83660,CSA 코스믹,"4,170",,0,0,0,0,0,0,"82,347,662,970",0,"19,747,641"
1425,83790,크리스탈,"17,350",,0,"17,300","17,450","17,100","136,813","2,361,685,900","700,904,154,900",0.04,"40,397,934"
1426,83930,아바코,"6,280",,-0.3,"6,320","6,340","6,260","58,086","365,728,600","100,458,051,400",0.01,"15,996,505"
1427,84010,대한제강,"6,190",,0.5,"6,160","6,230","6,150","30,817","191,157,660","152,563,283,460",0.01,"24,646,734"
1428,84110,휴온스글로벌,"41,650",,3.2,"40,300","41,650","39,850","27,252","1,115,790,900","454,874,727,300",0.03,"10,921,362"
1429,84180,수성,"5,820",,0,0,0,0,0,0,"70,970,767,800",0,"12,194,290"
1430,84370,유진테크,"14,750",,-0.7,"14,750","15,000","14,450","218,095","3,221,324,200","338,011,619,500",0.02,"22,916,042"
1431,84440,유비온,"2,080",,4,"2,000","2,080","2,000",21,"42,080","6,233,982,560",0,"2,997,107"
1432,84650,랩지노믹스,"7,570",,9.4,"6,860","8,500","6,860","5,249,513","41,392,881,550","68,911,943,150",0,"9,103,295"
1433,84670,동양고속,"27,300",,-0.6,"27,400","27,400","27,050",977,"26,634,350","79,049,033,700",0,"2,895,569"
1434,84680,이월드,"2,255",,-0.9,"2,245","2,285","2,225","303,101","686,930,810","204,099,817,735",0.01,"90,509,897"
1435,84690,대상홀딩스,"8,850",,0.9,"8,750","8,870","8,750","25,138","222,099,990","320,480,961,300",0.02,"36,212,538"
1436,84695,대상홀딩스우,"6,100",,0.5,"6,070","6,200","6,070",128,"781,880","5,572,240,200",0,"913,482"
1437,84730,팅크웨어,"8,020",,3,"7,800","8,130","7,790","63,495","508,591,380","83,613,969,640",0,"10,425,682"
1438,84870,TBH글로벌,"2,795",,-0.2,"2,805","2,825","2,735","95,799","266,288,485","58,294,809,105",0,"20,856,819"
1439,84990,바이로메드,"278,000",,2.6,"271,500","278,200","270,000","100,078","27,576,659,200","4,435,840,280,000",0.26,"15,956,260"
1440,85310,엔케이,"1,620",,-1.2,"1,620","1,650","1,610","371,647","604,843,285","129,573,030,240",0.01,"79,983,352"
1441,85370,루트로닉,"10,450",,1,"10,400","10,500","10,250","122,363","1,267,404,000","264,647,284,550",0.02,"25,325,099"
1442,08537M,루트로닉3우C,"15,200",,-0.3,0,0,0,0,0,"14,216,788,000",0,"935,315"
1443,85620,미래에셋생명,"5,180",,0.6,"5,150","5,190","5,100","96,574","498,389,520","916,943,859,020",0.05,"177,016,189"
1444,85660,차바이오텍,"20,050",,-5.2,"20,800","20,900","19,900","1,827,233","37,022,197,050","1,052,219,268,200",0.06,"52,479,764"
1445,85670,뉴프렉스,"3,240",,0.6,"3,200","3,250","3,160","192,230","615,695,625","68,545,566,360",0,"21,156,039"
1446,85810,알티캐스트,"3,200",,1.3,"3,170","3,245","3,155","195,682","626,780,560","67,914,112,000",0,"21,223,160"
1447,85910,네오티스,"4,325",,0.7,"4,325","4,325","4,270","12,446","53,586,835","47,634,157,350",0,"11,013,678"
1448,86040,바이오톡스텍,"8,930",,2.3,"8,730","9,070","8,650","114,342","1,013,432,820","130,062,083,390",0.01,"14,564,623"
1449,86060,진바이오텍,"5,100",,3.1,"5,250","5,850","5,080","2,310,605","12,486,560,310","43,913,993,700",0,"8,610,587"
1450,86080,다이노나,"7,390",,-2.1,"7,890","7,890","7,160","1,728","12,875,510","113,410,494,590",0.01,"15,346,481"
1451,86220,네추럴FNP,"3,365",,2.3,"3,365","3,365","3,365",71,"238,915","35,581,055,725",0,"10,573,865"
1452,86250,화신테크,"4,830",,7.3,"4,500","4,890","4,500","234,389","1,105,057,020","47,845,231,350",0,"9,905,845"
1453,86280,현대글로비스,"139,500",,1.1,"137,500","140,000","137,500","81,783","11,390,864,500","5,231,250,000,000",0.3,"37,500,000"
1454,86390,유니테스트,"16,700",,0.6,"16,500","16,750","16,250","151,883","2,519,151,800","352,939,904,200",0.02,"21,134,126"
1455,86450,동국제약,"58,900",,0.3,"58,500","59,100","58,500","5,089","298,682,700","523,738,800,000",0.03,"8,892,000"
1456,86460,에스엔피제네틱스,"5,840",,0,0,0,0,0,0,"10,651,284,000",0,"1,823,850"
1457,86520,에코프로,"28,500",,-1.7,"28,850","28,850","28,050","303,189","8,598,543,700","629,570,443,500",0.04,"22,090,191"
1458,86670,비엠티,"7,480",,-1.3,"7,570","7,570","7,410","37,251","277,645,540","60,936,036,920",0,"8,146,529"
1459,86790,하나금융지주,"39,150",,-0.1,"39,000","39,400","38,650","757,080","29,531,702,700","11,754,476,727,300",0.68,"300,242,062"
1460,86820,바이오솔루션,"56,500",,-3.1,"58,500","59,000","56,300","104,887","6,027,001,000","451,004,244,000",0.03,"7,982,376"
1461,86890,이수앱지스,"8,700",,8.6,"7,900","8,750","7,900","405,267","3,421,291,390","231,640,040,400",0.01,"26,625,292"
1462,86900,메디톡스,"609,100",,2,"600,100","620,700","600,000","26,344","16,063,149,700","3,445,395,468,500",0.2,"5,656,535"
1463,86960,한컴MDS,"15,550",,-0.6,"15,650","15,700","15,300","15,047","233,565,650","137,284,854,400",0.01,"8,828,608"
1464,86980,쇼박스,"3,400",,0.4,"3,385","3,400","3,330","106,805","359,882,805","212,840,000,000",0.01,"62,600,000"
1465,87010,펩트론,"23,500",,2.8,"22,750","23,650","22,750","176,860","4,101,557,700","360,172,750,000",0.02,"15,326,500"
1466,87260,모바일어플라이언스,"6,800",,0.7,"6,750","6,900","6,660","658,788","4,477,461,980","102,000,000,000",0.01,"15,000,000"
1467,87600,픽셀플러스,"6,820",,2.9,"6,630","6,900","6,590","13,479","91,033,160","55,695,925,560",0,"8,166,558"
1468,87730,네패스신소재,"49,450",,0,"49,850","53,500","48,400","141,152","7,152,530,900","173,853,194,650",0.01,"3,515,737"
1469,88130,동아엘텍,"9,080",,0.9,"8,980","9,100","8,880","43,798","394,573,750","99,093,962,560",0.01,"10,913,432"
1470,88260,이리츠코크렙,"4,950",,0.1,"4,970","4,970","4,945","123,621","611,652,355","313,540,870,500",0.02,"63,341,590"
1471,88290,이원컴포텍,"1,320",,0.4,"1,310","1,320","1,300","24,408","31,948,410","18,807,183,120",0,"14,247,866"
1472,88350,한화생명,"3,970",,-0.4,"3,980","3,985","3,935","1,434,137","5,676,204,425","3,448,064,100,000",0.2,"868,530,000"
1473,88390,이녹스,"7,570",,0.7,"7,650","7,650","7,410","16,736","124,812,370","70,785,889,080",0,"9,350,844"
1474,88790,진도,"4,490",,0.9,"4,465","4,515","4,450","12,865","57,856,420","55,890,370,560",0,"12,447,744"
1475,88800,에이스테크,"6,160",,-0.2,"6,220","6,240","6,030","1,254,192","7,717,319,260","212,870,836,640",0.01,"34,556,954"
1476,88910,동우팜투테이블,"3,985",,1,"3,995","4,040","3,945","306,917","1,223,108,600","102,939,579,540",0.01,"25,831,764"
1477,88980,맥쿼리인프라,"10,800",,-0.5,"10,850","10,850","10,700","944,790","10,192,545,600","3,769,678,828,800",0.22,"349,044,336"
1478,89010,켐트로닉스,"10,850",,-3.6,"11,300","11,550","10,600","391,584","4,256,511,550","138,991,961,150",0.01,"12,810,319"
1479,89030,테크윙,"13,700",,4.2,"13,200","13,850","12,800","548,569","7,327,110,400","257,939,928,400",0.01,"18,827,732"
1480,89140,넥스턴,"13,250",,0.4,"13,400","13,450","13,100","24,133","318,261,050","156,966,390,000",0.01,"11,846,520"
1481,89150,케이씨티,"2,655",,-3.8,"2,720","2,725","2,655","469,598","1,260,124,720","45,533,250,000",0,"17,150,000"
1482,89230,THE E&M,"1,350",,-0.7,"1,425","1,440","1,295","9,875,089","13,653,559,495","124,012,323,000",0.01,"91,860,980"
1483,89470,HDC현대EP,"4,485",,0.2,"4,500","4,500","4,450","14,594","65,316,040","143,071,500,000",0.01,"31,900,000"
1484,89530,에이티세미콘,763,,2.4,742,769,742,"361,822","273,979,735","54,281,689,350",0,"71,142,450"
1485,89590,제주항공,"39,350",,2.1,"38,550","39,500","38,300","76,340","2,981,701,000","1,037,138,427,300",0.06,"26,356,758"
1486,89600,나스미디어,"30,700",,0.3,"30,700","30,800","29,900","79,399","2,401,917,400","268,769,013,700",0.02,"8,754,691"
1487,89790,제이티,"4,990",,0.9,"4,920","5,160","4,855","490,036","2,455,092,140","51,474,409,870",0,"10,315,513"
1488,89850,유비벨록스,"6,600",,-1.5,"6,790","6,790","6,510","38,347","253,003,990","46,963,600,200",0,"7,115,697"
1489,89890,코세스,"8,540",,0.5,"8,600","8,600","8,390","42,529","361,028,230","143,915,755,480",0.01,"16,851,962"
1490,89970,에이피티씨,"7,550",,1.8,"7,410","7,570","7,180","746,274","5,496,966,110","175,421,192,250",0.01,"23,234,595"
1491,89980,상아프론테크,"19,750",,4.2,"18,900","19,850","18,600","443,943","8,582,634,500","287,188,048,250",0.02,"14,541,167"
1492,90080,평화산업,"2,170",,1.2,"2,155","2,175","2,120","112,821","242,476,425","81,166,341,480",0,"37,403,844"
1493,90150,광진윈텍,"4,290",,30,"3,600","4,290","3,550","2,080,438","8,340,026,875","41,434,505,970",0,"9,658,393"
1494,90350,노루페인트,"8,200",,-0.2,"8,220","8,230","8,100","48,437","396,317,350","164,000,000,000",0.01,"20,000,000"
1495,90355,노루페인트우,"11,750",,5.4,"11,150","12,050","11,150","98,237","1,160,872,800","5,441,730,500",0,"463,126"
1496,90360,로보스타,"29,100",,-1.5,"29,600","29,800","29,100","157,126","4,622,346,600","283,725,000,000",0.02,"9,750,000"
1497,90370,메타랩스,"2,545",,4.7,"2,500","2,915","2,450","17,756,484","47,931,053,270","113,379,220,640",0.01,"44,549,792"
1498,90410,덕신하우징,"1,760",,-0.6,"1,750","1,770","1,710","290,978","504,925,690","70,505,600,000",0,"40,060,000"
1499,90430,아모레퍼시픽,"201,500",,-2.7,"206,000","206,000","200,500","163,051","33,021,553,500","11,779,385,735,000",0.68,"58,458,490"
1500,90435,아모레퍼시픽우,"115,000",,-0.4,"115,500","116,000","112,500","4,185","477,360,500","1,214,150,450,000",0.07,"10,557,830"
1501,90460,비에이치,"20,900",,0.2,"20,850","20,950","20,350","339,634","7,050,529,500","658,667,638,200",0.04,"31,515,198"
1502,90470,제이스텍,"12,650",,0.8,"12,400","12,750","12,150","184,321","2,299,087,900","184,662,271,200",0.01,"14,597,808"
1503,90710,디에스티로봇,"1,370",,-0.7,"1,385","1,385","1,330","4,389,127","5,943,871,275","100,962,119,860",0.01,"73,694,978"
1504,90740,연이정보통신,"3,220",,3.2,"3,090","3,230","3,040","189,054","595,708,040","51,520,000,000",0,"16,000,000"
1505,90850,이지웰페어,"8,580",,7.5,"8,010","8,610","7,940","189,379","1,595,147,420","93,531,438,000",0.01,"10,901,100"
1506,91090,세원셀론텍,"3,520",,0.3,"3,500","3,530","3,470","159,824","559,048,095","214,687,587,840",0.01,"60,990,792"
1507,91120,이엠텍,"16,900",,10.5,"15,300","17,000","15,250","1,056,774","17,301,072,900","256,859,956,600",0.01,"15,198,814"
1508,91340,S&K폴리텍,"4,080",,0.4,"4,055","4,095","4,055","43,065","175,205,935","47,751,181,680",0,"11,703,721"
1509,91440,텔레필드,"3,015",,0.2,"3,005","3,030","2,950","74,666","223,143,250","27,427,596,705",0,"9,097,047"
1510,91580,상신이디피,"10,500",,-0.5,"10,700","10,700","10,400","64,682","679,932,250","132,983,025,000",0.01,"12,665,050"
1511,91590,남화토건,"9,800",,0.8,"9,640","9,800","9,600","73,102","708,871,020","115,052,000,000",0.01,"11,740,000"
1512,91700,파트론,"13,400",,0.4,"13,300","13,500","13,200","412,155","5,517,847,550","725,695,894,000",0.04,"54,156,410"
1513,91810,티웨이항공,"7,820",,0.5,"7,740","7,870","7,680","201,670","1,569,733,280","367,343,029,840",0.02,"46,974,812"
1514,91970,나노캠텍,"4,795",,-0.1,"4,750","4,805","4,695","182,097","863,714,390","101,663,762,620",0.01,"21,202,036"
1515,91990,셀트리온헬스케어,"70,000",,-0.6,"70,400","70,800","69,600","300,656","21,134,210,300","9,836,858,430,000",0.57,"140,526,549"
1516,92040,아미코젠,"31,850",,-0.8,"31,950","32,200","31,650","41,070","1,310,892,550","611,249,593,500",0.04,"19,191,510"
1517,92070,디엔에프,"9,300",,1.1,"9,180","9,300","9,140","50,738","467,271,410","100,085,000,400",0.01,"10,761,828"
1518,92130,이크레더블,"18,950",,-0.3,"19,100","19,100","18,800","2,936","55,527,100","228,226,220,000",0.01,"12,043,600"
1519,92200,디아이씨,"6,230",,0,"6,290","6,300","6,170","36,242","226,609,670","149,428,848,870",0.01,"23,985,369"
1520,92220,KEC,"1,215",,1.2,"1,205","1,230","1,190","1,206,310","1,466,732,055","136,628,719,515",0.01,"112,451,621"
1521,92230,KPX홀딩스,"60,100",,0.2,"59,900","60,100","59,700","1,762","105,678,700","253,901,224,600",0.01,"4,224,646"
1522,92300,현우산업,"3,360",,0,"3,340","3,360","3,300","30,289","100,786,680","48,106,154,880",0,"14,317,308"
1523,92440,기신정기,"3,840",,-0.3,"3,870","3,870","3,810","6,339","24,240,330","112,128,000,000",0.01,"29,200,000"
1524,92460,한라IMS,"8,480",,-0.1,"8,440","8,550","8,440","9,837","83,340,200","97,176,576,960",0.01,"11,459,502"
1525,92590,럭스피아,480,,-4,550,550,452,605,"302,437","3,499,727,040",0,"7,291,098"
1526,92600,앤씨앤,"6,070",,0.2,"6,020","6,160","6,000","84,031","511,389,770","81,626,325,000",0,"13,447,500"
1527,92730,네오팜,"58,100",,-0.2,"58,300","58,600","56,900","46,954","2,715,232,700","433,497,869,700",0.02,"7,461,237"
1528,92780,동양피스톤,"5,860",,0,"5,840","5,940","5,800","72,317","424,368,150","77,167,175,600",0,"13,168,460"
1529,92870,엑시콘,"7,970",,4.2,"7,640","8,050","7,540","200,362","1,575,439,640","70,801,495,000",0,"8,883,500"
1530,93050,LF,"26,550",,0.2,"26,350","26,800","26,350","62,704","1,664,942,450","776,322,000,000",0.04,"29,240,000"
1531,93190,빅솔론,"6,030",,-1.3,"6,070","6,130","5,950","131,723","790,433,420","116,010,597,150",0.01,"19,238,905"
1532,93230,이아이디,271,,1.5,267,297,262,"32,892,688","9,203,184,393","65,633,136,616",0,"242,188,696"
1533,93240,형지엘리트,"1,945",,1,"1,945","1,965","1,910","350,596","679,484,405","60,596,082,110",0,"31,154,798"
1534,93320,케이아이엔엑스,"34,000",,-2.4,"34,450","34,750","33,550","144,791","4,929,127,250","165,920,000,000",0.01,"4,880,000"
1535,93370,후성,"7,890",,-0.2,"7,860","7,920","7,800","340,960","2,673,799,440","730,667,801,910",0.04,"92,606,819"
1536,93380,풍강,"4,445",,-0.1,"4,425","4,460","4,350","100,220","441,990,385","43,913,546,285",0,"9,879,313"
1537,93520,매커스,"4,700",,-0.3,"4,710","4,740","4,665","68,901","323,645,810","75,966,532,400",0,"16,163,092"
1538,93640,다믈멀티미디어,"4,255",,-5.9,"4,520","4,530","4,230","126,385","545,363,185","33,807,974,850",0,"7,945,470"
1539,93920,서원인텍,"5,890",,-0.2,"5,900","5,950","5,810","22,638","132,829,150","109,554,000,000",0.01,"18,600,000"
1540,94170,동운아나텍,"6,340",,0.8,"6,290","6,440","6,230","303,427","1,929,017,760","79,141,224,620",0,"12,482,843"
1541,94190,이엘케이,787,,0,0,0,0,0,0,"56,922,108,455",0,"72,327,965"
1542,94280,효성ITX,"10,650",,-0.9,"10,750","10,750","10,600","12,527","133,354,650","123,094,830,000",0.01,"11,558,200"
1543,94360,칩스앤미디어,"10,050",,1.1,"9,800","10,500","9,730","900,258","9,134,583,240","74,527,051,350",0,"7,415,627"
1544,94480,갤럭시아컴즈,"3,550",,4.3,"3,440","3,555","3,405","254,352","892,828,010","139,265,924,900",0.01,"39,229,838"
1545,94800,맵스리얼티1,"4,160",,-0.4,"4,150","4,200","4,150","96,822","403,195,875","386,190,816,960",0.02,"92,834,331"
1546,94820,일진파워,"6,680",,-0.3,"6,690","6,740","6,600","50,874","339,188,080","100,725,776,120",0.01,"15,078,709"
1547,94840,슈프리마에이치큐,"7,400",,-0.1,"7,410","7,420","7,320","27,613","203,260,180","77,491,616,000",0,"10,471,840"
1548,94850,참좋은여행,"8,340",,1.7,"8,160","8,360","8,160","31,194","258,507,620","116,760,000,000",0.01,"14,000,000"
1549,94860,코닉글로리,714,,1.6,706,714,691,"260,281","182,332,337","34,024,286,268",0,"47,653,062"
1550,94940,푸른기술,"16,100",,-0.6,"16,200","16,500","16,050","151,588","2,465,626,800","105,844,652,200",0.01,"6,574,202"
1551,94970,제이엠티,"3,280",,2.5,"3,200","3,310","3,190","110,844","361,478,825","54,934,227,200",0,"16,748,240"
1552,95190,이엠코리아,"7,080",,-1,"7,170","7,230","7,040","603,823","4,291,396,490","257,235,544,320",0.01,"36,332,704"
1553,95270,웨이브일렉트로,"23,900",,-2,"24,250","24,650","23,550","31,761","758,290,850","258,092,945,200",0.01,"10,798,868"
1554,95340,ISC,"10,800",,0,"10,700","11,150","10,600","161,772","1,763,163,950","149,794,423,200",0.01,"13,869,854"
1555,95500,미래나노텍,"3,985",,-0.4,"4,000","4,000","3,950","8,247","32,746,215","92,808,789,005",0.01,"23,289,533"
1556,95570,AJ네트웍스,"6,280",,2.3,"6,150","6,430","6,150","256,721","1,622,412,200","294,044,012,600",0.02,"46,822,295"
1557,95610,테스,"19,000",,-1,"18,900","19,000","18,700","357,480","6,735,670,350","375,596,294,000",0.02,"19,768,226"
1558,95660,네오위즈,"14,150",,0.7,"14,000","14,250","13,850","54,235","762,792,250","310,097,363,200",0.02,"21,915,008"
1559,95700,제넥신,"81,300",,2.1,"79,500","81,500","78,800","89,994","7,272,690,400","1,662,173,134,200",0.1,"20,444,934"
1560,95720,웅진씽크빅,"2,960",,1,"2,920","2,995","2,910","529,614","1,565,425,035","397,152,814,080",0.02,"134,173,248"
1561,95910,에스에너지,"5,430",,2.4,"5,350","5,470","5,310","70,105","379,120,650","72,568,263,030",0,"13,364,321"
1562,96040,이트론,186,,-2.1,190,194,184,"4,591,430","861,825,463","44,630,630,436",0,"239,949,626"
1563,96240,청담러닝,"22,250",,1.4,"21,750","22,300","21,550","94,242","2,070,920,650","170,760,984,750",0.01,"7,674,651"
1564,96300,베트남개발1,387,,0.3,384,388,383,"185,970","71,766,376","50,074,306,551",0,"129,390,973"
1565,96350,대창솔루션,984,,4.8,941,990,941,"940,756","913,679,806","106,720,029,960",0.01,"108,455,315"
1566,96530,씨젠,"22,250",,1.4,"21,850","22,600","21,550","99,549","2,214,768,850","583,706,945,000",0.03,"26,234,020"
1567,96610,알에프세미,"7,600",,6.3,"7,150","7,730","7,150","1,202,649","9,065,752,110","61,719,372,000",0,"8,120,970"
1568,96630,에스코넥,"2,085",,-3,"2,140","2,145","2,085","721,214","1,518,347,660","136,079,034,540",0.01,"65,265,724"
1569,96640,멜파스,"2,150",,0.2,"2,145","2,165","2,120","17,827","38,175,070","45,702,874,650",0,"21,257,151"
1570,96690,제이스테판,189,,-1.6,191,193,186,"2,888,203","545,220,994","51,647,279,859",0,"273,266,031"
1571,96760,JW홀딩스,"7,130",,2,"6,990","7,190","6,990","75,944","538,970,230","460,034,045,520",0.03,"64,520,904"
1572,96770,SK이노베이션,"184,000",,-0.8,"185,500","186,000","182,000","188,590","34,605,667,500","17,013,663,776,000",0.98,"92,465,564"
